project,date,commit_hash,files,statements,async_list_comprehensions_files_percentage,async_set_comprehensions_files_percentage,async_dict_comprehensions_files_percentage,async_generator_expressions_files_percentage,matrix_multiplication_files_percentage,async_def_files_percentage,await_expressions_files_percentage,async_for_files_percentage,async_with_files_percentage,fstring_files_percentage,except_star_files_percentage,pattern_match_files_percentage,pattern_as_files_percentage,pattern_or_files_percentage,pattern_sequence_files_percentage,pattern_mapping_files_percentage,pattern_class_files_percentage,pattern_value_files_percentage,pattern_singleton_files_percentage,pattern_star_files_percentage,assign_unpack_files_percentage,list_unpack_files_percentage,tuple_unpack_files_percentage,set_unpack_files_percentage,dict_unpack_files_percentage,call_kwargs_unpack_files_percentage,call_args_unpack_files_percentage,nonlocal_files_percentage,function_args_annotation_files_percentage,function_return_annotation_files_percentage,kw_defaults_files_percentage,kw_args_files_percentage,type_vars_bounds_files_percentage,type_vars_constraints_files_percentage,type_param_spec_files_percentage,type_var_tuple_files_percentage,yield_from_files_percentage,assignment_expression_files_percentage,suppressing_exception_context_files_percentage,variable_annotation_files_percentage
mekkablue_glyphs-scripts,2024-12-31,a6b5c8864dffeb102b64a562f67b3f8fd0a412f1,342.0,35028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.57894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29239766081871343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1695906432748537
metabrainz_picard,2024-12-31,700d330388595027714a0f740930e9a0af730136,325.0,39255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.153846153846153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.3076923076923077,0.0,0.3076923076923077,0.0,0.0,0.3076923076923077,3.6923076923076925,2.1538461538461537,1.2307692307692308,1.2307692307692308,0.0,0.0,0.0,0.0,5.846153846153846,0.9230769230769231,0.6153846153846154,1.5384615384615385
midgetspy_sick-beard,2024-12-31,c36f21f80802eb75ba5e7c4be9fd9d9fff6c023c,326.0,23843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
migasfree_migasfree,2024-12-31,67ad8d893a0501870428d69908c40424b3b210e6,156.0,8729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mirumee_satchless,2024-12-31,69cc7aa43f95113ef855f91b84ac264d8da10536,4.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mitmproxy_mitmproxy,2024-12-31,d4b792f12e2267c6c626127c46b1163bd2684fc8,525.0,43996.0,0.0,0.0,0.0,0.0,0.0,15.238095238095239,11.047619047619047,0.0,1.1428571428571428,37.523809523809526,0.0,1.7142857142857144,1.5238095238095237,0.7619047619047619,0.19047619047619047,0.0,0.0,1.7142857142857144,0.0,0.0,1.5238095238095237,1.5238095238095237,0.9523809523809524,0.19047619047619047,1.3333333333333335,0.0,0.0,1.7142857142857144,49.523809523809526,47.42857142857143,5.904761904761905,5.904761904761905,0.0,0.0,0.0,0.0,4.9523809523809526,4.380952380952381,0.0,29.523809523809526
mne-tools_mne-python,2024-12-31,14938b9657b255a38aa96482a4aaf410e8865859,728.0,136653.0,0.0,0.0,0.0,0.0,7.554945054945055,0.0,0.0,0.0,0.0,60.302197802197796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6868131868131868,0.8241758241758242,0.13736263736263737,0.0,0.4120879120879121,0.8241758241758242,0.27472527472527475,0.0,1.7857142857142856,6.593406593406594,23.9010989010989,23.9010989010989,0.0,0.0,0.0,0.0,0.27472527472527475,0.5494505494505495,1.3736263736263736,1.510989010989011
mnot_redbot,2024-12-31,9adb84b47eb3cfa78a36fc71b6755192c0fd77ee,21.0,1962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.23809523809523,95.23809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14285714285714
mongodb_mongo-python-driver,2024-12-31,11287e12570efeb86f4fb927d3170fa8e2cc59df,321.0,65977.0,3.115264797507788,0.0,0.0,0.0,0.0,18.38006230529595,18.38006230529595,4.049844236760125,9.034267912772584,44.54828660436137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2461059190031152,0.9345794392523363,0.0,1.2461059190031152,0.3115264797507788,0.0,1.2461059190031152,41.1214953271028,47.35202492211838,0.6230529595015576,0.6230529595015576,0.0,0.0,0.0,0.0,0.9345794392523363,0.0,8.411214953271028,49.532710280373834
mopidy_mopidy,2024-12-31,d89a79e9f4bde82c04ab43227968003ce74dd5b6,120.0,12951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.833333333333336,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.8333333333333334,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,37.5,37.5,4.166666666666666,4.166666666666666,0.0,0.0,0.0,0.0,0.0,2.5,0.0,31.666666666666664
mozilla-services_socorro,2024-12-31,d533845e599e1a9c389f61dbc0c06b4c5cad106c,302.0,24315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.483443708609272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33112582781456956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3178807947019866,0.9933774834437087,0.33112582781456956,3.3112582781456954
mozilla_kitsune,2024-12-31,2b2da8deabcf6be941f39ea2c5b07d0ce33a780d,640.0,48033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.78125,0.0,0.78125,0.625,0.0,0.0,0.0,0.0,0.78125,0.0,0.0,0.15625,0.15625,0.0,0.0,0.625,0.0,0.0,0.15625,19.375,12.5,0.46875,0.46875,0.0,0.0,0.0,0.0,0.0,3.125,0.0,2.03125
mozilla_pontoon,2024-12-31,90eaebf44f9d3eb083700567c38d13484566d795,359.0,16917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.61281337047354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2785515320334262,0.0,0.0,0.0,3.064066852367688,2.2284122562674096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8356545961002786
mpmath_mpmath,2024-12-31,63e6e24accfaa4e4b05bf4fd00ac3a6ff98e72b2,141.0,30319.0,0.0,0.0,0.0,0.0,0.7092198581560284,0.0,0.0,0.0,0.0,6.382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7092198581560284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4184397163120568,0.0,0.0
multani_sonata,2024-12-31,650aad48ebcff0ee3545d4517514d47496c266f8,32.0,7514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
munin_munin,2024-12-31,dc6aed53e3c0e15aaafe115d3248505b78b586d2,160.0,10841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mysociety_mapit,2024-12-31,b372a8c3a2fd2da4ab9e3f8c0d9462725dce5977,145.0,5793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7586206896551726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mzmcbride_database-reports,2024-12-31,e66eb1e6c3fce910f0a18ae888ecf56b50c59a30,66.0,1966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nakagami_pyfirebirdsql,2024-12-31,954ad8d197e8d7ba33f7af090c01e84e39c3ff61,38.0,6216.0,0.0,0.0,0.0,0.0,0.0,13.157894736842104,13.157894736842104,0.0,5.263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.631578947368421,0.0,0.0,0.0
nandaka_pixivutil2,2024-12-31,d2e774d61d2b6b29f08a47233afe52dd18373576,37.0,9534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.97297297297297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.324324324324326,18.91891891891892,5.405405405405405,5.405405405405405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.027027027027028
ncclient_ncclient,2024-12-31,a001efed8c60ac1b7019030c8b19194e321c96ea,131.0,7508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0534351145038165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5267175572519083
neogeographytoolkit_binarybuilder,2024-12-31,a7268e5c6a0a04ce9c11215fa18dc69ce9f00fc4,6.0,2754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
networkx_networkx,2024-12-31,b71d2bdcfbe33cdebc88b2c2186b782f08c47d62,612.0,73461.0,0.0,0.0,0.0,0.0,2.450980392156863,0.0,0.0,0.0,0.0,27.450980392156865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1437908496732025,0.49019607843137253,0.0,0.16339869281045752,0.6535947712418301,0.0,0.0,0.49019607843137253,0.16339869281045752,0.16339869281045752,5.392156862745098,5.392156862745098,0.0,0.0,0.0,0.0,4.248366013071895,0.8169934640522877,0.8169934640522877,1.3071895424836601
nilearn_nilearn,2024-12-31,b39deaae242ffc8b57a4cd80d70fa0742c1aba49,343.0,41151.0,0.0,0.0,0.0,0.0,0.5830903790087464,0.0,0.0,0.0,0.0,62.973760932944614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.498542274052478,6.705539358600583,8.454810495626822,0.0,0.5830903790087464,0.5830903790087464,0.2915451895043732,0.0,1.1661807580174928,2.623906705539359,0.5830903790087464,0.5830903790087464,0.0,0.0,0.0,0.0,0.2915451895043732,0.8746355685131195,0.0,0.5830903790087464
ninja-ide_ninja-ide,2024-12-31,b62dd64b246c522a776cfc20c0e2c0c2215376b4,191.0,24826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5235602094240838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.18848167539267,2.6178010471204187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5235602094240838
nipy_nibabel,2024-12-31,ed3c84c6c7fff84e6d5b184a25b90b8ec2133604,224.0,32135.0,0.0,0.0,0.0,0.0,2.6785714285714284,0.0,0.0,0.0,0.0,44.19642857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8928571428571428,0.4464285714285714,0.0,0.0,0.4464285714285714,0.0,0.0,0.0,8.928571428571429,10.714285714285714,7.142857142857142,7.142857142857142,0.0,0.0,0.0,0.0,0.8928571428571428,0.0,0.0,12.5
nipy_nipy,2024-12-31,c5d70e4dadb8907f59875751d48cfe8b2026cd20,360.0,33228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.38888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nipy_nipype,2024-12-31,37546c7b6264a18c2e83d1040771e665fb3bb9d6,1229.0,60850.0,0.0,0.0,0.0,0.0,0.08136696501220504,0.0,0.0,0.0,0.0,10.577705451586656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24410089503661514,0.24410089503661514,0.08136696501220504,0.08136696501220504,0.0,0.0,0.0,0.0,0.08136696501220504,0.0,0.0,0.08136696501220504
nipy_nitime,2024-12-31,4561cd213c6bebe5d45f8f9f43dcb1140a82f78c,75.0,8003.0,0.0,0.0,0.0,0.0,1.3333333333333335,0.0,0.0,0.0,0.0,1.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nltk_nltk,2024-12-31,60a82ce869e0cc14cc3e0687a5d9ab6618c5d456,332.0,54353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.855421686746986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30120481927710846,0.0,0.0,0.0,0.0,0.0,4.216867469879518,3.313253012048193,0.6024096385542169,0.6024096385542169,0.0,0.0,0.0,0.0,7.228915662650602,0.0,0.0,0.30120481927710846
nose-devs_nose2,2024-12-31,b8a20d63646b3a9d45def91279a2c3efd3ee7c0e,194.0,8866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.309278350515463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5154639175257731,1.0309278350515463,0.5154639175257731,0.5154639175257731,0.0,0.0,0.0,0.0,2.0618556701030926,0.0,0.0,1.5463917525773196
numpy_numpy,2024-12-31,c39b903a13fe4efe5741870b5a3b2643ac5a8c07,527.0,123335.0,0.0,0.0,0.0,0.0,1.3282732447817838,0.5692599620493358,0.5692599620493358,0.0,0.0,33.017077798861486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18975332068311196,0.18975332068311196,0.7590132827324478,0.0,0.18975332068311196,0.0,0.18975332068311196,0.3795066413662239,6.261859582542694,6.261859582542694,6.83111954459203,6.83111954459203,0.0,0.0,0.0,0.0,2.6565464895635675,0.3795066413662239,3.984819734345351,5.313092979127135
oaubert_advene,2024-12-31,41eea848fa8f8964a971b1e58e0dd043b8ac23db,174.0,43559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.81609195402299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5747126436781609,1.1494252873563218,0.0,0.0,0.0,0.0,0.0,1.1494252873563218,0.5747126436781609,0.5747126436781609,0.5747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,1.1494252873563218,0.0
oauthlib_oauthlib,2024-12-31,028c563eb6af65426df45ba4bbfc771974e9594e,117.0,8561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.418803418803419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.128205128205128,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8547008547008548
okfde_froide,2024-12-31,484ca1070ea10ffa01d848499d20bf40c7cc0d79,579.0,27254.0,0.17271157167530224,0.0,0.0,0.0,0.0,0.5181347150259068,0.5181347150259068,0.17271157167530224,0.17271157167530224,1.381692573402418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3454231433506045,0.0,0.0,0.17271157167530224,0.0,0.0,0.0,12.435233160621761,11.398963730569948,0.8635578583765112,0.8635578583765112,0.0,0.0,0.0,0.0,1.7271157167530224,0.0,2.5906735751295336,3.281519861830743
open-cogsci_opensesame,2024-12-31,45726e5897ead550cbd4f6e632220e2ec8475b4e,349.0,20741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.34383954154728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
openembedded_bitbake,2024-12-31,7d3f3655b2f610f76898c84b8b97ef2e26529c41,230.0,49288.0,0.0,0.0,0.0,0.0,0.0,3.91304347826087,3.91304347826087,0.0,1.3043478260869565,13.478260869565217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8695652173913043,0.8695652173913043,0.0,0.0,0.0,0.0,0.0,2.1739130434782608,0.43478260869565216,0.0,3.4782608695652173,3.4782608695652173,0.0,0.0,0.0,0.0,0.0,0.43478260869565216,0.0,0.0
openframeworks_ofsite,2024-12-31,2537ee49f6d46d5fe98e408849448314fd1f180e,37.0,1593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
openstack_glance,2024-12-31,667ee186852eb482a4975d86f70b70993d733407,313.0,49084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9584664536741214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
openstack_horizon,2024-12-31,e9893b3f22cbfdfdbde1e6ad9306cb76396a5fd0,871.0,65955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.329506314580941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1148105625717566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1148105625717566
openstack_neutron,2024-12-31,e0a395ecd1871def4a5f76a05b830e7789e0a237,1596.0,185190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.756892230576441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12531328320802004,0.2506265664160401,0.0,0.3132832080200501,0.06265664160401002,0.0,0.3132832080200501,0.37593984962406013,0.5639097744360901,0.37593984962406013,0.37593984962406013,0.0,0.0,0.0,0.0,0.2506265664160401,0.0,0.0,0.6265664160401002
openstack_nova,2024-12-31,229f0aad965b3fc7035532ed9751e01b8b2b4e85,1353.0,232837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.543237250554324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07390983000739099,0.14781966001478197,0.07390983000739099,0.14781966001478197,0.07390983000739099,0.0,0.14781966001478197,4.286770140428677,3.325942350332594,0.22172949002217296,0.22172949002217296,0.0,0.0,0.0,0.0,0.07390983000739099,0.0,0.07390983000739099,1.8477457501847747
openstack_python-keystoneclient,2024-12-31,0d43c46ffa4d3a62d7c00cfcbdaa1ab8449b2b3a,190.0,15470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
openstack_python-novaclient,2024-12-31,bc489166584f6b8b3ae54c16540791a5ec64e4fb,127.0,14620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7874015748031495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.574803149606299,1.574803149606299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
openstack_swift,2024-12-31,1f35e0c10f5044150f9c2e685e7de43b0ad85807,374.0,180303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
openstack_tempest,2024-12-31,b23e9fcc280a51bf84fae68e7719bd05c0447806,822.0,52350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7299270072992701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
openstates_openstates-scrapers,2024-12-31,f1083863ea9980252edcc3e6250cb12d22204fc1,334.0,31428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.58083832335329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5988023952095809,0.5988023952095809,0.0,0.0,0.5988023952095809,0.0,0.0,0.0,7.784431137724551,5.9880239520958085,0.29940119760479045,0.29940119760479045,0.0,0.0,0.0,0.0,33.23353293413174,0.8982035928143712,0.0,5.688622754491018
opensuse_osc,2024-12-31,52431dda785685db2a1122ba41d77fbe44003df3,185.0,26164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.45945945945946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2972972972973,13.513513513513514,10.81081081081081,10.81081081081081,0.0,0.0,0.0,0.0,1.6216216216216217,0.0,2.1621621621621623,36.75675675675676
otsaloma_gaupol,2024-12-31,2e61206f5c5df29310b5627a27e1b56d4068a710,235.0,18101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.851063829787234,0.851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ox-it_dataox,2024-12-31,8dcfa13afeadd1a195948829aee317dc974bb172,48.0,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
palewire_palewi.re,2024-12-31,0b9b51ca3971fdf101c34c10c504a8a5675bfa23,45.0,825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pallets-eco_flask-sqlalchemy,2024-12-31,b6db616141f130102b19117a2e80a3317e64c5e1,35.0,2352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.857142857142857,2.857142857142857,0.0,0.0,0.0,0.0,8.571428571428571,68.57142857142857,80.0,11.428571428571429,11.428571428571429,0.0,0.0,0.0,0.0,2.857142857142857,0.0,2.857142857142857,45.714285714285715
pallets_flask,2024-12-31,18ffe1eaf6c2eeffc898f4e8a590c062c40b30dc,70.0,7919.0,0.0,0.0,0.0,0.0,0.0,4.285714285714286,1.4285714285714286,0.0,0.0,41.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,2.857142857142857,0.0,1.4285714285714286,0.0,0.0,2.857142857142857,41.42857142857143,42.857142857142854,5.714285714285714,5.714285714285714,0.0,0.0,0.0,0.0,2.857142857142857,4.285714285714286,7.142857142857142,24.285714285714285
pallets_jinja,2024-12-31,d680a959324400487b4f0e8b8119bed7376b7973,58.0,10553.0,5.172413793103448,0.0,0.0,0.0,0.0,15.517241379310345,13.793103448275861,5.172413793103448,1.7241379310344827,56.896551724137936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4482758620689653,0.0,0.0,0.0,0.0,0.0,0.0,44.827586206896555,44.827586206896555,1.7241379310344827,1.7241379310344827,0.0,0.0,0.0,0.0,10.344827586206897,0.0,3.4482758620689653,37.93103448275862
pallets_werkzeug,2024-12-31,2b4ab69864d73b2e2e9055dee0db7862bffc6a71,122.0,15594.0,0.0,0.0,0.0,0.0,0.819672131147541,0.819672131147541,0.819672131147541,0.819672131147541,0.819672131147541,65.57377049180327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.819672131147541,3.278688524590164,0.819672131147541,1.639344262295082,2.459016393442623,0.0,0.0,3.278688524590164,39.34426229508197,40.16393442622951,4.098360655737705,4.098360655737705,0.0,0.0,0.0,0.0,3.278688524590164,0.819672131147541,6.557377049180328,26.229508196721312
